surface,time_s,waypoint_index,x,y,z,force_n,speed_m_s,mode,event
countertop,12.200000000000038,91,0.4599999999999999,-0.11999999999999983,0.5,9.999999999999996,0.19924914131591043,force,track
countertop,12.250000000000039,92,0.47999999999999987,-0.11999999999999983,0.5,9.999999999999996,0.19764935565744265,force,track
countertop,12.30000000000004,92,0.47999999999999987,-0.11999999999999983,0.5,9.999999999999996,0.19924914131591043,force,track
countertop,12.35000000000004,93,0.49999999999999983,-0.11999999999999983,0.5,9.999999999999996,0.19924914131591043,force,track
countertop,12.400000000000041,93,0.49999999999999983,-0.11999999999999983,0.5,9.999999999999996,0.1999699354300389,force,track
countertop,12.450000000000042,94,0.5199999999999998,-0.11999999999999983,0.5,9.999999999999996,0.1999699354300389,force,track
countertop,12.500000000000043,94,0.5199999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19972433841635778,force,track
countertop,12.550000000000043,95,0.5399999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19972433841635778,force,track
countertop,12.600000000000044,95,0.5399999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19854213003621157,force,track
countertop,12.650000000000045,95,0.5399999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19656665846347499,force,track
countertop,12.700000000000045,96,0.5599999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19854213003621157,force,track
countertop,12.750000000000046,96,0.5599999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19656665846347499,force,track
countertop,12.800000000000047,96,0.5599999999999998,-0.11999999999999983,0.5,9.999999999999996,0.1940374586627523,force,track
countertop,12.850000000000048,97,0.5799999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19656665846347499,force,track
countertop,12.900000000000048,97,0.5799999999999998,-0.11999999999999983,0.5,9.999999999999996,0.1940374586627523,force,track
countertop,12.950000000000049,97,0.5799999999999998,-0.11999999999999983,0.5,9.999999999999996,0.19126120767921304,force,track
countertop,13.00000000000005,98,0.5999999999999999,-0.11999999999999983,0.5,9.999999999999996,0.1940374586627523,force,track
countertop,13.05000000000005,98,0.5999999999999999,-0.11999999999999983,0.5,9.999999999999996,0.19126120767921304,force,track
countertop,13.100000000000051,98,0.5999999999999999,-0.11999999999999983,0.5,9.999999999999996,0.1885745386440308,force,track
countertop,13.150000000000052,99,0.5999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19126120767921304,force,track
countertop,13.200000000000053,99,0.5999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.1885745386440308,force,track
countertop,13.250000000000053,99,0.5999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.1863032224673657,force,track
countertop,13.300000000000054,99,0.5999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.1847226666253318,force,track
countertop,13.350000000000055,99,0.5999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.18402452074372064,force,track
countertop,13.400000000000055,100,0.5799999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1885745386440308,force,track
countertop,13.450000000000056,100,0.5799999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1863032224673657,force,track
countertop,13.500000000000057,100,0.5799999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1847226666253318,force,track
countertop,13.550000000000058,101,0.5599999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1863032224673657,force,track
countertop,13.600000000000058,101,0.5599999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1847226666253318,force,track
countertop,13.650000000000059,101,0.5599999999999998,-0.0799999999999998,0.5,9.999999999999996,0.18402452074372064,force,track
countertop,13.70000000000006,102,0.5399999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1847226666253318,force,track
countertop,13.75000000000006,102,0.5399999999999998,-0.0799999999999998,0.5,9.999999999999996,0.18402452074372064,force,track
countertop,13.800000000000061,102,0.5399999999999998,-0.0799999999999998,0.5,9.999999999999996,0.18429343820420993,force,track
countertop,13.850000000000062,103,0.5199999999999998,-0.0799999999999998,0.5,9.999999999999996,0.18402452074372064,force,track
countertop,13.900000000000063,103,0.5199999999999998,-0.0799999999999998,0.5,9.999999999999996,0.18429343820420993,force,track
countertop,13.950000000000063,103,0.5199999999999998,-0.0799999999999998,0.5,9.999999999999996,0.1854968115346048,force,track
countertop,14.000000000000064,104,0.49999999999999983,-0.0799999999999998,0.5,9.999999999999996,0.18429343820420993,force,track
countertop,14.050000000000065,104,0.49999999999999983,-0.0799999999999998,0.5,9.999999999999996,0.1854968115346048,force,track
countertop,14.100000000000065,105,0.47999999999999987,-0.0799999999999998,0.5,9.999999999999996,0.1854968115346048,force,track
countertop,14.150000000000066,105,0.47999999999999987,-0.0799999999999998,0.5,9.999999999999996,0.18748872621399784,force,track
countertop,14.200000000000067,106,0.4599999999999999,-0.0799999999999998,0.5,9.999999999999996,0.18748872621399784,force,track
countertop,14.250000000000068,106,0.4599999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19002765347588707,force,track
countertop,14.300000000000068,107,0.4399999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19002765347588707,force,track
countertop,14.350000000000069,107,0.4399999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19280573677594,force,track
countertop,14.40000000000007,107,0.4399999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19548612080622427,force,track
countertop,14.45000000000007,108,0.41999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.19280573677594,force,track
countertop,14.500000000000071,108,0.41999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.19548612080622427,force,track
countertop,14.550000000000072,109,0.3999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19548612080622427,force,track
countertop,14.600000000000072,109,0.3999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19774379674217316,force,track
countertop,14.650000000000073,109,0.3999999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19930501104925397,force,track
countertop,14.700000000000074,110,0.3799999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19774379674217316,force,track
countertop,14.750000000000075,110,0.3799999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19930501104925397,force,track
countertop,14.800000000000075,110,0.3799999999999999,-0.0799999999999998,0.5,9.999999999999996,0.19998045935126244,force,track
countertop,14.850000000000076,111,0.35999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.19930501104925397,force,track
countertop,14.900000000000077,111,0.35999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.19998045935126244,force,track
countertop,14.950000000000077,112,0.33999999999999997,-0.0799999999999998,0.5,9.999999999999996,0.19998045935126244,force,track
countertop,15.000000000000078,112,0.33999999999999997,-0.0799999999999998,0.5,9.999999999999996,0.19968824045187328,force,track
countertop,15.050000000000079,113,0.31999999999999995,-0.0799999999999998,0.5,9.999999999999996,0.19968824045187328,force,track
countertop,15.10000000000008,113,0.31999999999999995,-0.0799999999999998,0.5,9.999999999999996,0.1984637872293359,force,track
countertop,15.15000000000008,113,0.31999999999999995,-0.0799999999999998,0.5,9.999999999999996,0.1964555702379057,force,track
countertop,15.200000000000081,114,0.29999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.1984637872293359,force,track
countertop,15.250000000000082,114,0.29999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.1964555702379057,force,track
countertop,15.300000000000082,114,0.29999999999999993,-0.0799999999999998,0.5,9.999999999999996,0.1939070949739912,force,track
countertop,15.350000000000083,115,0.27999999999999997,-0.0799999999999998,0.5,9.999999999999996,0.1964555702379057,force,track
countertop,15.400000000000084,115,0.27999999999999997,-0.0799999999999998,0.5,9.999999999999996,0.1939070949739912,force,track
countertop,15.450000000000085,116,0.26,-0.0799999999999998,0.5,9.999999999999996,0.1939070949739912,force,track
countertop,15.500000000000085,116,0.26,-0.0799999999999998,0.5,9.999999999999996,0.19112737572084568,force,track
countertop,15.550000000000086,117,0.24,-0.0799999999999998,0.5,9.999999999999996,0.19112737572084568,force,track
countertop,15.600000000000087,117,0.24,-0.0799999999999998,0.5,9.999999999999996,0.18845346615319744,force,track
countertop,15.650000000000087,117,0.24,-0.0799999999999998,0.5,9.999999999999996,0.18620959003740237,force,track
countertop,15.700000000000088,118,0.22,-0.0799999999999998,0.5,9.999999999999996,0.18845346615319744,force,track
countertop,15.750000000000089,118,0.22,-0.0799999999999998,0.5,9.999999999999996,0.18620959003740237,force,track
countertop,15.80000000000009,119,0.22,-0.03999999999999976,0.5,9.999999999999996,0.18620959003740237,force,track
countertop,15.85000000000009,119,0.22,-0.03999999999999976,0.5,9.999999999999996,0.18466782761667494,force,track
countertop,15.900000000000091,119,0.22,-0.03999999999999976,0.5,9.999999999999996,0.18401512463702022,force,track
countertop,15.950000000000092,119,0.22,-0.03999999999999976,0.5,9.999999999999996,0.18433062432038405,force,track
countertop,16.000000000000092,119,0.22,-0.03999999999999976,0.5,9.999999999999996,0.18557607088696668,force,track
countertop,16.050000000000093,120,0.24,-0.03999999999999976,0.5,9.999999999999996,0.18466782761667494,force,track
countertop,16.100000000000094,120,0.24,-0.03999999999999976,0.5,9.999999999999996,0.18401512463702022,force,track
countertop,16.150000000000095,121,0.26,-0.03999999999999976,0.5,9.999999999999996,0.18401512463702022,force,track
countertop,16.200000000000095,121,0.26,-0.03999999999999976,0.5,9.999999999999996,0.18433062432038405,force,track
countertop,16.250000000000096,121,0.26,-0.03999999999999976,0.5,9.999999999999996,0.18557607088696668,force,track
countertop,16.300000000000097,122,0.27999999999999997,-0.03999999999999976,0.5,9.999999999999996,0.18433062432038405,force,track
countertop,16.350000000000097,122,0.27999999999999997,-0.03999999999999976,0.5,9.999999999999996,0.18557607088696668,force,track
countertop,16.400000000000098,123,0.29999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.18557607088696668,force,track
countertop,16.4500000000001,123,0.29999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.1876004482435172,force,track
countertop,16.5000000000001,124,0.31999999999999995,-0.03999999999999976,0.5,9.999999999999996,0.1876004482435172,force,track
countertop,16.5500000000001,124,0.31999999999999995,-0.03999999999999976,0.5,9.999999999999996,0.19015829137543397,force,track
countertop,16.6000000000001,124,0.31999999999999995,-0.03999999999999976,0.5,9.999999999999996,0.1929394501026167,force,track
countertop,16.6500000000001,125,0.33999999999999997,-0.03999999999999976,0.5,9.999999999999996,0.19015829137543397,force,track
countertop,16.700000000000102,125,0.33999999999999997,-0.03999999999999976,0.5,9.999999999999996,0.1929394501026167,force,track
countertop,16.750000000000103,125,0.33999999999999997,-0.03999999999999976,0.5,9.999999999999996,0.1956066962075257,force,track
countertop,16.800000000000104,126,0.35999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.1929394501026167,force,track
countertop,16.850000000000104,126,0.35999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.1956066962075257,force,track
countertop,16.900000000000105,127,0.3799999999999999,-0.03999999999999976,0.5,9.999999999999996,0.1956066962075257,force,track
countertop,16.950000000000106,127,0.3799999999999999,-0.03999999999999976,0.5,9.999999999999996,0.19783661389914284,force,track
countertop,17.000000000000107,128,0.3999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.19783661389914284,force,track
countertop,17.050000000000107,128,0.3999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.19935881545703532,force,track
countertop,17.100000000000108,128,0.3999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.19998872697929415,force,track
countertop,17.15000000000011,129,0.41999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.19935881545703532,force,track
countertop,17.20000000000011,129,0.41999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.19998872697929415,force,track
countertop,17.25000000000011,129,0.41999999999999993,-0.03999999999999976,0.5,9.999999999999996,0.1996499688124379,force,track
countertop,17.30000000000011,130,0.4399999999999999,-0.03999999999999976,0.5,9.999999999999996,0.19998872697929415,force,track
countertop,17.35000000000011,130,0.4399999999999999,-0.03999999999999976,0.5,9.999999999999996,0.1996499688124379,force,track
countertop,17.400000000000112,131,0.4599999999999999,-0.03999999999999976,0.5,9.999999999999996,0.1996499688124379,force,track
countertop,17.450000000000113,131,0.4599999999999999,-0.03999999999999976,0.5,9.999999999999996,0.1983836169337811,force,track
countertop,17.500000000000114,131,0.4599999999999999,-0.03999999999999976,0.5,9.999999999999996,0.1963432223012909,force,track
countertop,17.550000000000114,132,0.47999999999999987,-0.03999999999999976,0.5,9.999999999999996,0.1983836169337811,force,track
countertop,17.600000000000115,132,0.47999999999999987,-0.03999999999999976,0.5,9.999999999999996,0.1963432223012909,force,track
countertop,17.650000000000116,133,0.49999999999999983,-0.03999999999999976,0.5,9.999999999999996,0.1963432223012909,force,track
countertop,17.700000000000117,133,0.49999999999999983,-0.03999999999999976,0.5,9.999999999999996,0.19377619209754465,force,track
countertop,17.750000000000117,134,0.5199999999999998,-0.03999999999999976,0.5,9.999999999999996,0.19377619209754465,force,track
countertop,17.800000000000118,134,0.5199999999999998,-0.03999999999999976,0.5,9.999999999999996,0.1909937904771263,force,track
countertop,17.85000000000012,135,0.5399999999999998,-0.03999999999999976,0.5,9.999999999999996,0.1909937904771263,force,track
countertop,17.90000000000012,135,0.5399999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18833339636406593,force,track
countertop,17.95000000000012,135,0.5399999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18611759471402675,force,track
countertop,18.00000000000012,136,0.5799999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18833339636406593,force,track
countertop,18.05000000000012,136,0.5799999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18611759471402675,force,track
countertop,18.100000000000122,136,0.5799999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18461506161282915,force,track
countertop,18.150000000000123,136,0.5799999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18400798607203842,force,track
countertop,18.200000000000124,136,0.5799999999999998,-0.03999999999999976,0.5,9.999999999999996,0.18436997877792424,force,track
countertop,18.250000000000124,137,0.5999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.18611759471402675,force,track
countertop,18.300000000000125,137,0.5999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.18461506161282915,force,track
countertop,18.350000000000126,137,0.5999999999999999,-0.03999999999999976,0.5,9.999999999999996,0.18400798607203842,force,track
countertop,18.400000000000126,138,0.5999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.18461506161282915,force,track
countertop,18.450000000000127,138,0.5999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.18400798607203842,force,track
countertop,18.500000000000128,138,0.5999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.18436997877792424,force,track
countertop,18.55000000000013,138,0.5999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.18565714645903278,force,track
countertop,18.60000000000013,138,0.5999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.18771341414613185,force,track
countertop,18.65000000000013,139,0.5799999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18400798607203842,force,track
countertop,18.70000000000013,139,0.5799999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18436997877792424,force,track
countertop,18.75000000000013,139,0.5799999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18565714645903278,force,track
countertop,18.800000000000132,140,0.5599999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18436997877792424,force,track
countertop,18.850000000000133,140,0.5599999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18565714645903278,force,track
countertop,18.900000000000134,140,0.5599999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18771341414613185,force,track
countertop,18.950000000000134,141,0.5399999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18565714645903278,force,track
countertop,19.000000000000135,141,0.5399999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18771341414613185,force,track
countertop,19.050000000000136,141,0.5399999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.19028944997616457,force,track
countertop,19.100000000000136,142,0.5199999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.18771341414613185,force,track
countertop,19.150000000000137,142,0.5199999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.19028944997616457,force,track
countertop,19.200000000000138,142,0.5199999999999998,2.7755575615628914e-16,0.5,9.999999999999996,0.19307289782116527,force,track
countertop,19.25000000000014,143,0.49999999999999983,2.7755575615628914e-16,0.5,9.999999999999996,0.19028944997616457,force,track
countertop,19.30000000000014,143,0.49999999999999983,2.7755575615628914e-16,0.5,9.999999999999996,0.19307289782116527,force,track
countertop,19.35000000000014,144,0.47999999999999987,2.7755575615628914e-16,0.5,9.999999999999996,0.19307289782116527,force,track
countertop,19.40000000000014,144,0.47999999999999987,2.7755575615628914e-16,0.5,9.999999999999996,0.19572625189758755,force,track
countertop,19.45000000000014,145,0.4599999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19572625189758755,force,track
countertop,19.500000000000142,145,0.4599999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19792778088641372,force,track
countertop,19.550000000000143,146,0.4399999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19792778088641372,force,track
countertop,19.600000000000144,146,0.4399999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.1994105393272831,force,track
countertop,19.650000000000144,146,0.4399999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.1999947359766505,force,track
countertop,19.700000000000145,147,0.41999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.1994105393272831,force,track
countertop,19.750000000000146,147,0.41999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.1999947359766505,force,track
countertop,19.800000000000146,148,0.3999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.1999947359766505,force,track
countertop,19.850000000000147,148,0.3999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19960953431848633,force,track
countertop,19.900000000000148,148,0.3999999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19830164181587295,force,track
countertop,19.95000000000015,149,0.3799999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19960953431848633,force,track
countertop,20.00000000000015,149,0.3799999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19830164181587295,force,track
countertop,20.05000000000015,149,0.3799999999999999,2.7755575615628914e-16,0.5,9.999999999999996,0.19622964641745183,force,track
countertop,20.10000000000015,150,0.35999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.19830164181587295,force,track
countertop,20.15000000000015,150,0.35999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.19622964641745183,force,track
countertop,20.200000000000152,151,0.33999999999999997,2.7755575615628914e-16,0.5,9.999999999999996,0.19622964641745183,force,track
countertop,20.250000000000153,151,0.33999999999999997,2.7755575615628914e-16,0.5,9.999999999999996,0.19364478704322086,force,track
countertop,20.300000000000153,152,0.31999999999999995,2.7755575615628914e-16,0.5,9.999999999999996,0.19364478704322086,force,track
countertop,20.350000000000154,152,0.31999999999999995,2.7755575615628914e-16,0.5,9.999999999999996,0.19086048971624137,force,track
countertop,20.400000000000155,152,0.31999999999999995,2.7755575615628914e-16,0.5,9.999999999999996,0.1882143632236355,force,track
countertop,20.450000000000156,153,0.29999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.19086048971624137,force,track
countertop,20.500000000000156,153,0.29999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.1882143632236355,force,track
countertop,20.550000000000157,153,0.29999999999999993,2.7755575615628914e-16,0.5,9.999999999999996,0.18602726250682194,force,track
countertop,20.600000000000158,154,0.27999999999999997,2.7755575615628914e-16,0.5,9.999999999999996,0.1882143632236355,force,track
countertop,20.65000000000016,154,0.27999999999999997,2.7755575615628914e-16,0.5,9.999999999999996,0.18602726250682194,force,track
countertop,20.70000000000016,155,0.26,2.7755575615628914e-16,0.5,9.999999999999996,0.18602726250682194,force,track
countertop,20.75000000000016,155,0.26,2.7755575615628914e-16,0.5,9.999999999999996,0.1845643835321807,force,track
countertop,20.80000000000016,156,0.24,2.7755575615628914e-16,0.5,9.999999999999996,0.1845643835321807,force,track
countertop,20.85000000000016,156,0.24,2.7755575615628914e-16,0.5,9.999999999999996,0.1840031070670419,force,track
countertop,20.900000000000162,156,0.24,2.7755575615628914e-16,0.5,9.999999999999996,0.18441149045025354,force,track
countertop,20.950000000000163,157,0.22,2.7755575615628914e-16,0.5,9.999999999999996,0.1840031070670419,force,track
countertop,21.000000000000163,157,0.22,2.7755575615628914e-16,0.5,9.999999999999996,0.18441149045025354,force,track
countertop,21.050000000000164,158,0.22,0.04000000000000031,0.5,9.999999999999996,0.18441149045025354,force,track
countertop,21.100000000000165,158,0.22,0.04000000000000031,0.5,9.999999999999996,0.18574001532853096,force,track
countertop,21.150000000000166,158,0.22,0.04000000000000031,0.5,9.999999999999996,0.1878275919833047,force,track
countertop,21.200000000000166,158,0.22,0.04000000000000031,0.5,9.999999999999996,0.1904210921959706,force,track
countertop,21.250000000000167,158,0.22,0.04000000000000031,0.5,9.999999999999996,0.1932060422022813,force,track
countertop,21.300000000000168,159,0.24,0.04000000000000031,0.5,9.999999999999996,0.18574001532853096,force,track
countertop,21.35000000000017,159,0.24,0.04000000000000031,0.5,9.999999999999996,0.1878275919833047,force,track
countertop,21.40000000000017,160,0.26,0.04000000000000031,0.5,9.999999999999996,0.1878275919833047,force,track
countertop,21.45000000000017,160,0.26,0.04000000000000031,0.5,9.999999999999996,0.1904210921959706,force,track
countertop,21.50000000000017,160,0.26,0.04000000000000031,0.5,9.999999999999996,0.1932060422022813,force,track
countertop,21.55000000000017,161,0.27999999999999997,0.04000000000000031,0.5,9.999999999999996,0.1904210921959706,force,track
countertop,21.600000000000172,161,0.27999999999999997,0.04000000000000031,0.5,9.999999999999996,0.1932060422022813,force,track
countertop,21.650000000000173,162,0.29999999999999993,0.04000000000000031,0.5,9.999999999999996,0.1932060422022813,force,track
countertop,21.700000000000173,162,0.29999999999999993,0.04000000000000031,0.5,9.999999999999996,0.19584475407476024,force,track
countertop,21.750000000000174,163,0.31999999999999995,0.04000000000000031,0.5,9.999999999999996,0.19584475407476024,force,track
countertop,21.800000000000175,163,0.31999999999999995,0.04000000000000031,0.5,9.999999999999996,0.1980172719285958,force,track
countertop,21.850000000000176,163,0.31999999999999995,0.04000000000000031,0.5,9.999999999999996,0.19946016803625055,force,track
countertop,21.900000000000176,164,0.33999999999999997,0.04000000000000031,0.5,9.999999999999996,0.1980172719285958,force,track
countertop,21.950000000000177,164,0.33999999999999997,0.04000000000000031,0.5,9.999999999999996,0.19946016803625055,force,track
countertop,22.000000000000178,164,0.33999999999999997,0.04000000000000031,0.5,9.999999999999996,0.1999984846444242,force,track
countertop,22.05000000000018,165,0.35999999999999993,0.04000000000000031,0.5,9.999999999999996,0.19946016803625055,force,track
countertop,22.10000000000018,165,0.35999999999999993,0.04000000000000031,0.5,9.999999999999996,0.1999984846444242,force,track
countertop,22.15000000000018,166,0.3799999999999999,0.04000000000000031,0.5,9.999999999999996,0.1999984846444242,force,track
countertop,22.20000000000018,166,0.3799999999999999,0.04000000000000031,0.5,9.999999999999996,0.1995669484019512,force,track
countertop,22.25000000000018,167,0.3999999999999999,0.04000000000000031,0.5,9.999999999999996,0.1995669484019512,force,track
countertop,22.300000000000182,167,0.3999999999999999,0.04000000000000031,0.5,9.999999999999996,0.19821788505220983,force,track
countertop,22.350000000000183,167,0.3999999999999999,0.04000000000000031,0.5,9.999999999999996,0.1961148746973838,force,track
countertop,22.400000000000183,168,0.41999999999999993,0.04000000000000031,0.5,9.999999999999996,0.19821788505220983,force,track
countertop,22.450000000000184,168,0.41999999999999993,0.04000000000000031,0.5,9.999999999999996,0.1961148746973838,force,track
countertop,22.500000000000185,168,0.41999999999999993,0.04000000000000031,0.5,9.999999999999996,0.1935129169628072,force,track
countertop,22.550000000000185,169,0.4399999999999999,0.04000000000000031,0.5,9.999999999999996,0.1961148746973838,force,track
countertop,22.600000000000186,169,0.4399999999999999,0.04000000000000031,0.5,9.999999999999996,0.1935129169628072,force,track
countertop,22.650000000000187,170,0.4599999999999999,0.04000000000000031,0.5,9.999999999999996,0.1935129169628072,force,track
countertop,22.700000000000188,170,0.4599999999999999,0.04000000000000031,0.5,9.999999999999996,0.19072751112594613,force,track
countertop,22.75000000000019,170,0.4599999999999999,0.04000000000000031,0.5,9.999999999999996,0.18809640038581665,force,track
countertop,22.80000000000019,171,0.47999999999999987,0.04000000000000031,0.5,9.999999999999996,0.19072751112594613,force,track
countertop,22.85000000000019,171,0.47999999999999987,0.04000000000000031,0.5,9.999999999999996,0.18809640038581665,force,track
countertop,22.90000000000019,172,0.49999999999999983,0.04000000000000031,0.5,9.999999999999996,0.18809640038581665,force,track
countertop,22.95000000000019,172,0.49999999999999983,0.04000000000000031,0.5,9.999999999999996,0.1859386189551631,force,track
countertop,23.000000000000192,173,0.5199999999999998,0.04000000000000031,0.5,9.999999999999996,0.1859386189551631,force,track
countertop,23.050000000000193,173,0.5199999999999998,0.04000000000000031,0.5,9.999999999999996,0.18451580770280307,force,track
countertop,23.100000000000193,174,0.5399999999999998,0.04000000000000031,0.5,9.999999999999996,0.18451580770280307,force,track
countertop,23.150000000000194,174,0.5399999999999998,0.04000000000000031,0.5,9.999999999999996,0.18400048900145827,force,track
countertop,23.200000000000195,174,0.5399999999999998,0.04000000000000031,0.5,9.999999999999996,0.18445514760089174,force,track
countertop,23.250000000000195,175,0.5599999999999998,0.04000000000000031,0.5,9.999999999999996,0.18400048900145827,force,track
countertop,23.300000000000196,175,0.5599999999999998,0.04000000000000031,0.5,9.999999999999996,0.18445514760089174,force,track
countertop,23.350000000000197,175,0.5599999999999998,0.04000000000000031,0.5,9.999999999999996,0.18582465406617496,force,track
countertop,23.400000000000198,176,0.5799999999999998,0.04000000000000031,0.5,9.999999999999996,0.18445514760089174,force,track
countertop,23.4500000000002,176,0.5799999999999998,0.04000000000000031,0.5,9.999999999999996,0.18582465406617496,force,track
countertop,23.5000000000002,176,0.5799999999999998,0.04000000000000031,0.5,9.999999999999996,0.18794294947385173,force,track
countertop,23.5500000000002,177,0.5999999999999999,0.04000000000000031,0.5,9.999999999999996,0.18582465406617496,force,track
countertop,23.6000000000002,177,0.5999999999999999,0.04000000000000031,0.5,9.999999999999996,0.18794294947385173,force,track
countertop,23.6500000000002,177,0.5999999999999999,0.04000000000000031,0.5,9.999999999999996,0.1905531808160115,force,track
countertop,23.700000000000202,178,0.5999999999999999,0.08000000000000035,0.5,9.999999999999996,0.18794294947385173,force,track
countertop,23.750000000000203,178,0.5999999999999999,0.08000000000000035,0.5,9.999999999999996,0.1905531808160115,force,track
countertop,23.800000000000203,178,0.5999999999999999,0.08000000000000035,0.5,9.999999999999996,0.1933388456024224,force,track
countertop,23.850000000000204,178,0.5999999999999999,0.08000000000000035,0.5,9.999999999999996,0.19596216923525117,force,track
countertop,23.900000000000205,178,0.5999999999999999,0.08000000000000035,0.5,9.999999999999996,0.19810506172413422,force,track
countertop,23.950000000000205,179,0.5799999999999998,0.08000000000000035,0.5,9.999999999999996,0.1905531808160115,force,track
countertop,24.000000000000206,179,0.5799999999999998,0.08000000000000035,0.5,9.999999999999996,0.1933388456024224,force,track
countertop,24.050000000000207,179,0.5799999999999998,0.08000000000000035,0.5,9.999999999999996,0.19596216923525117,force,track
countertop,24.100000000000207,180,0.5599999999999998,0.08000000000000035,0.5,9.999999999999996,0.1933388456024224,force,track
countertop,24.150000000000208,180,0.5599999999999998,0.08000000000000035,0.5,9.999999999999996,0.19596216923525117,force,track
countertop,24.20000000000021,180,0.5599999999999998,0.08000000000000035,0.5,9.999999999999996,0.19810506172413422,force,track
countertop,24.25000000000021,181,0.5399999999999998,0.08000000000000035,0.5,9.999999999999996,0.19596216923525117,force,track
countertop,24.30000000000021,181,0.5399999999999998,0.08000000000000035,0.5,9.999999999999996,0.19810506172413422,force,track
