surface,time_s,waypoint_index,x,y,z,force_n,speed_m_s,mode,event
mirror,2.849999999999998,5,0.55,-0.285,0.8649999999999999,5.999997063052802,0.14766903947339366,force,track
mirror,2.8999999999999977,5,0.55,-0.285,0.8649999999999999,5.9999977238659215,0.1458187101404742,force,track
mirror,2.9499999999999975,5,0.55,-0.285,0.8649999999999999,5.999998235996089,0.14374785388368697,force,track
mirror,2.9999999999999973,5,0.55,-0.285,0.8649999999999999,5.999998632896969,0.14170757149689597,force,track
mirror,3.049999999999997,5,0.55,-0.285,0.8649999999999999,5.999998940495151,0.13994525655237403,force,track
mirror,3.099999999999997,5,0.55,-0.285,0.8649999999999999,5.9999991788837415,0.138674597798511,force,track
mirror,3.149999999999997,5,0.55,-0.285,0.8649999999999999,5.9999993636349,0.13804966842159364,force,track
mirror,3.1999999999999966,5,0.55,-0.285,0.8649999999999999,5.999999506817048,0.13814624396719105,force,track
mirror,3.2499999999999964,5,0.55,-0.285,0.8649999999999999,5.999999617783212,0.13895261420863342,force,track
mirror,3.2999999999999963,5,0.55,-0.285,0.8649999999999999,5.999999703781989,0.14037100306556227,force,track
mirror,3.349999999999996,5,0.55,-0.285,0.8649999999999999,5.9999997704310415,0.14222942440093142,force,track
mirror,3.399999999999996,5,0.55,-0.285,0.8649999999999999,5.999999822084058,0.14430253612684085,force,track
mirror,3.4499999999999957,5,0.55,-0.285,0.8649999999999999,5.9999998621151445,0.14633896396347826,force,track
mirror,3.4999999999999956,5,0.55,-0.285,0.8649999999999999,5.999999893139237,0.1480917817204088,force,track
mirror,3.5499999999999954,5,0.55,-0.285,0.8649999999999999,5.999999917182909,0.1493484522266812,force,track
mirror,3.599999999999995,5,0.55,-0.285,0.8649999999999999,5.999999935816755,0.14995659843501544,force,track
mirror,3.649999999999995,5,0.55,-0.285,0.8649999999999999,5.999999950257985,0.1498424798358046,force,track
mirror,3.699999999999995,5,0.55,-0.285,0.8649999999999999,5.999999961449938,0.1490199338312163,force,track
mirror,3.7499999999999947,5,0.55,-0.285,0.8649999999999999,5.999999970123702,0.14758869788688342,force,track
mirror,3.7999999999999945,5,0.55,-0.285,0.8649999999999999,5.999999976845869,0.14572231590796636,force,track
mirror,3.8499999999999943,5,0.55,-0.285,0.8649999999999999,5.999999982055549,0.1436470952468097,force,track
mirror,3.899999999999994,5,0.55,-0.285,0.8649999999999999,5.999999986093051,0.1416146659012714,force,track
mirror,3.949999999999994,5,0.55,-0.285,0.8649999999999999,5.999999989222114,0.13987146922645022,force,track
mirror,3.999999999999994,5,0.55,-0.285,0.8649999999999999,5.9999999916471385,0.13862887579308192,force,track
mirror,4.049999999999994,5,0.55,-0.285,0.8649999999999999,5.999999993526532,0.13803755573896404,force,track
mirror,4.099999999999993,5,0.55,-0.285,0.8649999999999999,5.999999994983062,0.1381692093255368,force,track
mirror,4.149999999999993,5,0.55,-0.285,0.8649999999999999,5.999999996111873,0.1390078729532046,force,track
mirror,4.199999999999993,5,0.55,-0.285,0.8649999999999999,5.999999996986701,0.14045185482080924,force,track
mirror,4.249999999999993,5,0.55,-0.285,0.8649999999999999,5.999999997664693,0.14232606552168986,force,track
mirror,4.299999999999993,5,0.55,-0.285,0.8649999999999999,5.999999998190137,0.14440324843515284,force,track
mirror,4.3499999999999925,5,0.55,-0.285,0.8649999999999999,5.999999998597356,0.1464315356312721,force,track
mirror,4.399999999999992,5,0.55,-0.285,0.8649999999999999,5.99999999891295,0.14816498800951344,force,track
mirror,4.449999999999992,5,0.55,-0.285,0.8649999999999999,5.999999999157537,0.1493934165396748,force,track
mirror,4.499999999999992,5,0.55,-0.285,0.8649999999999999,5.999999999347091,0.149967868643267,force,track
mirror,4.549999999999992,5,0.55,-0.285,0.8649999999999999,5.999999999493996,0.1498186893750103,force,track
mirror,4.599999999999992,5,0.55,-0.285,0.8649999999999999,5.999999999607847,0.1489639674035723,force,track
mirror,4.6499999999999915,5,0.55,-0.285,0.8649999999999999,5.999999999696081,0.14750734167774898,force,track
mirror,4.699999999999991,5,0.55,-0.285,0.8649999999999999,5.999999999764463,0.1456254347298472,force,track
mirror,4.749999999999991,5,0.55,-0.285,0.8649999999999999,5.999999999817459,0.14354643638571685,force,track
mirror,4.799999999999991,6,0.55,-0.285,0.8249999999999998,5.999999999858531,0.14917925619989322,force,track
mirror,4.849999999999991,6,0.55,-0.285,0.8249999999999998,5.9999999998903615,0.14782658821280703,force,track
mirror,4.899999999999991,6,0.55,-0.285,0.8249999999999998,5.99999999991503,0.14600992890093542,force,track
mirror,4.94999999999999,6,0.55,-0.285,0.8249999999999998,5.999999999934148,0.1439495565157971,force,track
mirror,4.99999999999999,6,0.55,-0.285,0.8249999999999998,5.999999999948964,0.14189530063386227,force,track
mirror,5.04999999999999,6,0.55,-0.285,0.8249999999999998,5.999999999960448,0.140096249177609,force,track
mirror,5.09999999999999,7,0.55,-0.285,0.7849999999999998,5.999999999969347,0.14782658821280703,force,track
mirror,5.14999999999999,7,0.55,-0.285,0.7849999999999998,5.999999999976244,0.14600992890093542,force,track
mirror,5.1999999999999895,7,0.55,-0.285,0.7849999999999998,5.999999999981589,0.1439495565157971,force,track
mirror,5.249999999999989,7,0.55,-0.285,0.7849999999999998,5.999999999985731,0.14189530063386227,force,track
mirror,5.299999999999989,7,0.55,-0.285,0.7849999999999998,5.999999999988942,0.140096249177609,force,track
mirror,5.349999999999989,7,0.55,-0.285,0.7849999999999998,5.99999999999143,0.13877054536551847,force,track
mirror,5.399999999999989,8,0.55,-0.285,0.6849999999999997,5.999999999993358,0.14600992890093542,force,track
mirror,5.449999999999989,8,0.55,-0.285,0.6849999999999997,5.999999999994853,0.1439495565157971,force,track
mirror,5.4999999999999885,8,0.55,-0.285,0.6849999999999997,5.999999999996011,0.14189530063386227,force,track
mirror,5.549999999999988,8,0.55,-0.285,0.6849999999999997,5.999999999996908,0.140096249177609,force,track
mirror,5.599999999999988,8,0.55,-0.285,0.6849999999999997,5.999999999997604,0.13877054536551847,force,track
mirror,5.649999999999988,8,0.55,-0.285,0.6849999999999997,5.999999999998143,0.13807893684898057,force,track
mirror,5.699999999999988,8,0.55,-0.285,0.6849999999999997,5.99999999999856,0.138105284324254,force,track
mirror,5.749999999999988,8,0.55,-0.285,0.6849999999999997,5.9999999999988844,0.13884639303944044,force,track
mirror,5.799999999999987,8,0.55,-0.285,0.6849999999999997,5.999999999999136,0.14021240017276607,force,track
mirror,5.849999999999987,8,0.55,-0.285,0.6849999999999997,5.99999999999933,0.14203767111078153,force,track
mirror,5.899999999999987,8,0.55,-0.285,0.6849999999999997,5.999999999999481,0.14410088340290608,force,track
mirror,5.949999999999987,8,0.55,-0.285,0.6849999999999997,5.999999999999598,0.1461518631209568,force,track
mirror,5.999999999999987,8,0.55,-0.285,0.6849999999999997,5.999999999999688,0.14794191959231273,force,track
mirror,6.0499999999999865,8,0.55,-0.285,0.6849999999999997,5.999999999999758,0.14925400028155728,force,track
mirror,6.099999999999986,9,0.55,-0.285,0.6649999999999997,5.999999999999813,0.1439495565157971,force,track
mirror,6.149999999999986,9,0.55,-0.285,0.6649999999999997,5.999999999999854,0.14189530063386227,force,track
mirror,6.199999999999986,9,0.55,-0.285,0.6649999999999997,5.999999999999887,0.140096249177609,force,track
mirror,6.249999999999986,10,0.55,-0.285,0.6449999999999997,5.999999999999913,0.14189530063386227,force,track
mirror,6.299999999999986,10,0.55,-0.285,0.6449999999999997,5.9999999999999325,0.140096249177609,force,track
mirror,6.349999999999985,10,0.55,-0.285,0.6449999999999997,5.999999999999948,0.13877054536551847,force,track
mirror,6.399999999999985,11,0.55,-0.285,0.5849999999999996,5.999999999999959,0.140096249177609,force,track
mirror,6.449999999999985,11,0.55,-0.285,0.5849999999999996,5.999999999999968,0.13877054536551847,force,track
mirror,6.499999999999985,11,0.55,-0.285,0.5849999999999996,5.999999999999975,0.13807893684898057,force,track
mirror,6.549999999999985,11,0.55,-0.285,0.5849999999999996,5.9999999999999805,0.138105284324254,force,track
mirror,6.5999999999999845,11,0.55,-0.285,0.5849999999999996,5.999999999999985,0.13884639303944044,force,track
mirror,6.649999999999984,11,0.55,-0.285,0.5849999999999996,5.9999999999999885,0.14021240017276607,force,track
mirror,6.699999999999984,11,0.55,-0.285,0.5849999999999996,5.999999999999991,0.14203767111078153,force,track
mirror,6.749999999999984,11,0.55,-0.285,0.5849999999999996,5.999999999999993,0.14410088340290608,force,track
mirror,6.799999999999984,11,0.55,-0.285,0.5849999999999996,5.999999999999995,0.1461518631209568,force,track
mirror,6.849999999999984,12,0.55,-0.285,0.5649999999999996,5.999999999999996,0.13877054536551847,force,track
mirror,6.8999999999999835,12,0.55,-0.285,0.5649999999999996,5.9999999999999964,0.13807893684898057,force,track
mirror,6.949999999999983,12,0.55,-0.285,0.5649999999999996,5.999999999999997,0.138105284324254,force,track
mirror,6.999999999999983,13,0.55,-0.285,0.5449999999999996,5.999999999999998,0.13807893684898057,force,track
mirror,7.049999999999983,13,0.55,-0.285,0.5449999999999996,5.999999999999998,0.138105284324254,force,track
mirror,7.099999999999983,13,0.55,-0.285,0.5449999999999996,5.999999999999998,0.13884639303944044,force,track
mirror,7.149999999999983,14,0.55,-0.285,0.5249999999999996,5.999999999999998,0.138105284324254,force,track
mirror,7.199999999999982,14,0.55,-0.285,0.5249999999999996,5.999999999999998,0.13884639303944044,force,track
mirror,7.249999999999982,14,0.55,-0.285,0.5249999999999996,5.999999999999998,0.14021240017276607,force,track
mirror,7.299999999999982,15,0.55,-0.285,0.5049999999999996,5.999999999999998,0.13884639303944044,force,track
mirror,7.349999999999982,15,0.55,-0.285,0.5049999999999996,5.999999999999998,0.14021240017276607,force,track
mirror,7.399999999999982,15,0.55,-0.285,0.5049999999999996,5.999999999999998,0.14203767111078153,force,track
mirror,7.4499999999999815,16,0.55,-0.285,0.48499999999999954,5.999999999999998,0.14021240017276607,force,track
mirror,7.499999999999981,16,0.55,-0.285,0.48499999999999954,5.999999999999998,0.14203767111078153,force,track
mirror,7.549999999999981,16,0.55,-0.285,0.48499999999999954,5.999999999999998,0.14410088340290608,force,track
mirror,7.599999999999981,17,0.55,-0.285,0.4649999999999995,5.999999999999998,0.14203767111078153,force,track
mirror,7.649999999999981,17,0.55,-0.285,0.4649999999999995,5.999999999999998,0.14410088340290608,force,track
mirror,7.699999999999981,17,0.55,-0.285,0.4649999999999995,5.999999999999998,0.1461518631209568,force,track
mirror,7.7499999999999805,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.14410088340290608,force,track
mirror,7.79999999999998,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.1461518631209568,force,track
mirror,7.84999999999998,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.14794191959231273,force,track
mirror,7.89999999999998,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.14925400028155728,force,track
mirror,7.94999999999998,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.149929009403262,force,track
mirror,7.99999999999998,18,0.55,-0.24249999999999997,0.45749999999999996,5.999999999999998,0.1498850990137224,force,track
mirror,8.04999999999998,19,0.55,-0.22249999999999998,0.45749999999999996,5.999999999999998,0.1461518631209568,force,track
mirror,8.09999999999998,19,0.55,-0.22249999999999998,0.45749999999999996,5.999999999999998,0.14794191959231273,force,track
mirror,8.14999999999998,19,0.55,-0.22249999999999998,0.45749999999999996,5.999999999999998,0.14925400028155728,force,track
mirror,8.199999999999982,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.14794191959231273,force,track
mirror,8.249999999999982,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.14925400028155728,force,track
mirror,8.299999999999983,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.149929009403262,force,track
mirror,8.349999999999984,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.1498850990137224,force,track
mirror,8.399999999999984,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.14912759344852966,force,track
mirror,8.449999999999985,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.14774834372252513,force,track
mirror,8.499999999999986,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.1459145901740961,force,track
mirror,8.549999999999986,20,0.55,-0.1625,0.45749999999999996,5.999999999999998,0.14384868380913804,force,track
mirror,8.599999999999987,21,0.55,-0.14250000000000002,0.45749999999999996,5.999999999999998,0.14925400028155728,force,track
mirror,8.649999999999988,21,0.55,-0.14250000000000002,0.45749999999999996,5.999999999999998,0.149929009403262,force,track
mirror,8.699999999999989,21,0.55,-0.14250000000000002,0.45749999999999996,5.999999999999998,0.1498850990137224,force,track
mirror,8.74999999999999,22,0.55,-0.12250000000000003,0.45749999999999996,5.999999999999998,0.149929009403262,force,track
mirror,8.79999999999999,22,0.55,-0.12250000000000003,0.45749999999999996,5.999999999999998,0.1498850990137224,force,track
mirror,8.84999999999999,22,0.55,-0.12250000000000003,0.45749999999999996,5.999999999999998,0.14912759344852966,force,track
mirror,8.899999999999991,23,0.55,-0.10250000000000004,0.45749999999999996,5.999999999999998,0.1498850990137224,force,track
mirror,8.949999999999992,23,0.55,-0.10250000000000004,0.45749999999999996,5.999999999999998,0.14912759344852966,force,track
mirror,8.999999999999993,23,0.55,-0.10250000000000004,0.45749999999999996,5.999999999999998,0.14774834372252513,force,track
mirror,9.049999999999994,24,0.55,-0.08250000000000005,0.45749999999999996,5.999999999999998,0.14912759344852966,force,track
mirror,9.099999999999994,24,0.55,-0.08250000000000005,0.45749999999999996,5.999999999999998,0.14774834372252513,force,track
mirror,9.149999999999995,24,0.55,-0.08250000000000005,0.45749999999999996,5.999999999999998,0.1459145901740961,force,track
mirror,9.199999999999996,25,0.55,-0.06250000000000006,0.45749999999999996,5.999999999999998,0.14774834372252513,force,track
mirror,9.249999999999996,25,0.55,-0.06250000000000006,0.45749999999999996,5.999999999999998,0.1459145901740961,force,track
mirror,9.299999999999997,25,0.55,-0.06250000000000006,0.45749999999999996,5.999999999999998,0.14384868380913804,force,track
mirror,9.349999999999998,26,0.55,-0.042500000000000066,0.45749999999999996,5.999999999999998,0.1459145901740961,force,track
mirror,9.399999999999999,26,0.55,-0.042500000000000066,0.45749999999999996,5.999999999999998,0.14384868380913804,force,track
mirror,9.45,26,0.55,-0.042500000000000066,0.45749999999999996,5.999999999999998,0.14180112522448843,force,track
mirror,9.5,27,0.55,-0.022500000000000075,0.45749999999999996,5.999999999999998,0.14384868380913804,force,track
mirror,9.55,27,0.55,-0.022500000000000075,0.45749999999999996,5.999999999999998,0.14180112522448843,force,track
mirror,9.600000000000001,27,0.55,-0.022500000000000075,0.45749999999999996,5.999999999999998,0.140020190264694,force,track
mirror,9.650000000000002,28,0.55,-0.0025000000000000855,0.45749999999999996,5.999999999999998,0.14180112522448843,force,track
mirror,9.700000000000003,28,0.55,-0.0025000000000000855,0.45749999999999996,5.999999999999998,0.140020190264694,force,track
mirror,9.750000000000004,28,0.55,-0.0025000000000000855,0.45749999999999996,5.999999999999998,0.13872182544016995,force,track
mirror,9.800000000000004,29,0.55,0.017499999999999932,0.45749999999999996,5.999999999999998,0.140020190264694,force,track
mirror,9.850000000000005,29,0.55,0.017499999999999932,0.45749999999999996,5.999999999999998,0.13872182544016995,force,track
mirror,9.900000000000006,29,0.55,0.017499999999999932,0.45749999999999996,5.999999999999998,0.1380634634250069,force,track
mirror,9.950000000000006,30,0.55,0.037499999999999895,0.45749999999999996,5.999999999999998,0.13872182544016995,force,track
mirror,10.000000000000007,30,0.55,0.037499999999999895,0.45749999999999996,5.999999999999998,0.1380634634250069,force,track
mirror,10.050000000000008,30,0.55,0.037499999999999895,0.45749999999999996,5.999999999999998,0.1381249336250921,force,track
mirror,10.100000000000009,31,0.55,0.05749999999999986,0.45749999999999996,5.999999999999998,0.1380634634250069,force,track
mirror,10.15000000000001,31,0.55,0.05749999999999986,0.45749999999999996,5.999999999999998,0.1381249336250921,force,track
mirror,10.20000000000001,31,0.55,0.05749999999999986,0.45749999999999996,5.999999999999998,0.13889878249748178,force,track
mirror,10.25000000000001,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.1381249336250921,force,track
mirror,10.300000000000011,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.13889878249748178,force,track
mirror,10.350000000000012,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.14029117732657778,force,track
mirror,10.400000000000013,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.14213328387011323,force,track
mirror,10.450000000000014,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.1442017382833268,force,track
mirror,10.500000000000014,32,0.55,0.09749999999999989,0.45749999999999996,5.999999999999998,0.14624573100687452,force,track
mirror,10.550000000000015,33,0.55,0.13749999999999982,0.45749999999999996,5.999999999999998,0.13889878249748178,force,track
mirror,10.600000000000016,33,0.55,0.13749999999999982,0.45749999999999996,5.999999999999998,0.14029117732657778,force,track
mirror,10.650000000000016,33,0.55,0.13749999999999982,0.45749999999999996,5.999999999999998,0.14213328387011323,force,track
mirror,10.700000000000017,33,0.55,0.13749999999999982,0.45749999999999996,5.999999999999998,0.1442017382833268,force,track
