x,y,z,reachable,message,yaw,qx,qy,qz,qw,joint_names,joint_positions
0.22,0.2400000000000005,0.5,1,success,3.141592653589793,-6.123233995736766e-17,1.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.3922683951;3.3990286552;1.8894706352;-3.7177029631;1.5707963263;2.8214720684
0.22,0.2600000000000005,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.8709200395;-3.0354763000;1.4888815313;-0.0242015531;-1.5707962933;-1.8709200435
0.22,0.2800000000000005,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.8530766546;-3.0355879965;1.4462178993;0.0185737768;-1.5707962941;-1.8530766582
0.22,0.30000000000000054,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.8370852839;-1.2280111283;-1.8195481265;-1.6648297258;-4.7123889811;-0.2662889564
0.24,-0.3,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.2503824380;6.0991325960;-1.7991527627;0.4124019740;-1.5707981517;3.4620004009
0.24,-0.27999999999999997,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.0511816530;-0.2008282694;-1.8248372609;0.4548677236;4.7123907661;-2.8027993789
0.24,-0.25999999999999995,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.7024776434;-1.1806101031;-1.8484463659;-1.6833313427;1.5707954494;-3.5807077902
0.24,-0.23999999999999994,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.5233829170;4.6656876718;-1.4920564335;1.5387577428;-1.5707963127;1.1890060612
0.24,-0.21999999999999992,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.1637739504;-2.0360064443;1.8894706353;4.8589247886;4.7123889807;-2.7345702773
0.24,-0.1999999999999999,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.1355605233;-2.0715880876;1.9069265644;-1.4061345116;4.7123890466;3.5768283882
0.24,-0.17999999999999988,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.1792542527;-1.6261991922;1.5936791765;-4.6798689682;1.5707963803;5.1792542484
0.24,-0.15999999999999986,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.0339907934;-1.4848866077;-1.6218509859;1.5359412715;-1.5707963260;-4.8199908410
0.24,-0.13999999999999985,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.0284528677;-1.6850048360;1.6470846557;1.6087163139;1.5707962210;0.5423435094
0.24,-0.11999999999999983,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.9835312393;4.5724335115;1.6692930161;-4.6709299088;1.5707959244;0.5872645336
0.24,-0.09999999999999981,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.9331087806;4.0652816130;1.9652976861;4.9649949882;-1.5707963266;-2.5039051079
0.24,-0.0799999999999998,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.4064270451;4.0450005966;1.9716937685;4.9788793552;-1.5707951718;-0.8767582494
0.24,-0.059999999999999776,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.8175197560;5.3960534122;-1.9765125536;-1.8487445311;1.5707963266;-1.2467234290
0.24,-0.03999999999999976,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.7449532289;-2.2664109153;1.9798833345;4.9989173196;4.7123907587;-2.3157504802
0.24,-0.01999999999999974,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.6697028172;-2.2737142065;1.9818720311;-1.2789522324;4.7123882533;4.0426867698
0.24,2.7755575615628914e-16,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5888640939;4.4934884153;1.7329557245;-4.6556482557;1.5707956630;0.9819324335
0.24,0.020000000000000295,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.8112924726;4.9289102846;-1.7311344470;1.5146131430;-1.5707963250;2.2404961444
0.24,0.04000000000000031,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.8865449077;-1.3613386895;-1.7256912717;-4.7669516730;-1.5707963267;2.3157485807
0.24,0.06000000000000033,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.3240728972;-1.7687163937;1.7166863242;1.6228263965;-4.7123889805;1.2467234298
